CUST ACCT #,CUSTOMER NAME,SALES REP ID,SALES REP LAST NAME,USER LOGIN,OPPORTUNITY NAME,ESTIMATED_ANNUALIZED_SALES,ESTIMATED_ANNUALIZED_GP,ESTIMATED_ANNUALIZED_GP_PERCENT,ESTIMATED_MONTHLY_SALES,ESTIMATED_MONTHLY_GP,ESTIMATED_MONTHLY_GP_PERCENT,PREV12MO_SALES,PREV12MO_GP,PREV12MO_GP_PERCENT,MTD_SALES,MTD_GP,MTD_GP_PERCENT
"CS1193","BRAKE SERVICE OF","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3510","QUALITY AUTO WORKS","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3510","QUALITY AUTO WORKS","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,65.000000,-28.000000,-43.43%,0.000000,0.000000,
"CS3917","HANK'S AUTO SERVICE","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,0.000000,-5.000000,,0.000000,0.000000,
"CS1342","CRAIG AUTO REPAIR","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1342","CRAIG AUTO REPAIR","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,213.000000,23.000000,10.89%,-144.000000,-4.000000,2.78%
"CS2851","MILE HIGH CAR CO.","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,2.000000,0.000000,31.43%,0.000000,0.000000,
"CS2851","MILE HIGH CAR CO.","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,21.000000,11.000000,52.71%,0.000000,0.000000,
"CS2851","MILE HIGH CAR CO.","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1206","BRAKES PLUS #132","170","MERCADO RICK","rmercado","brakesplus",0,0,0,0,0,0,557.000000,160.000000,28.69%,937.570000,176.170000,18.79%
"CS1138","AUTO TECH PLAZA","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,51.000000,-3.000000,-7.62%,672.450000,212.040000,31.53%
"CS1138","AUTO TECH PLAZA","170","MERCADO RICK","rmercado","5MILE",0,0,0,0,0,0,1570.000000,459.000000,29.23%,1813.760000,773.960000,42.67%
"CS1138","AUTO TECH PLAZA","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,21.000000,8.000000,39.08%,0.000000,0.000000,
"CS1138","AUTO TECH PLAZA","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1136","AUTO TECH PLAZA #4","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1136","AUTO TECH PLAZA #4","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2371","JAPANESE CONNECTION","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,12.000000,-1.000000,-10.98%,129.030000,39.180000,30.37%
"CS2371","JAPANESE CONNECTION","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3785","STEVE MILLS RACING & ACR","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,18.000000,10.000000,54.66%,60.030000,29.670000,49.43%
"CS3785","STEVE MILLS RACING & ACR","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,984.000000,358.000000,36.43%,1176.040000,440.330000,37.44%
"CS3785","STEVE MILLS RACING & ACR","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,16.000000,4.000000,29.52%,108.710000,36.500000,33.58%
"CS3785","STEVE MILLS RACING & ACR","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1170","BOWERS AUTOMOTIVE","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,229.000000,84.000000,36.89%,828.690000,321.730000,38.82%
"CS1170","BOWERS AUTOMOTIVE","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1170","BOWERS AUTOMOTIVE","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,214.000000,21.000000,9.93%,389.570000,121.860000,31.28%
"CS3323","PREDATOR 4WD.LLC","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,1.000000,0.000000,45.68%,0.000000,0.000000,
"CS3323","PREDATOR 4WD.LLC","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,119.000000,46.000000,39.23%,5.470000,28.160000,514.81%
"CS3323","PREDATOR 4WD.LLC","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1006","AAMCO/RWTC CORP","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1006","AAMCO/RWTC CORP","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2369","SUMMIT AUTO","170","MERCADO RICK","rmercado","5MILE",0,0,0,0,0,0,42.000000,13.000000,32.32%,125.210000,38.370000,30.64%
"CS2369","SUMMIT AUTO","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,11.000000,6.000000,50.61%,0.000000,0.000000,
"CS2369","SUMMIT AUTO","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1468","GOOD GUYS AUTO","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,165.000000,62.000000,37.85%,1443.300000,508.310000,35.22%
"CS1468","GOOD GUYS AUTO","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,542.070000,178.430000,32.92%
"CS1468","GOOD GUYS AUTO","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,2.000000,1.000000,50.53%,30.160000,11.610000,38.49%
"CS1468","GOOD GUYS AUTO","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1146","AUTOMOTIVE REPAIR SPECIALISTS","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1146","AUTOMOTIVE REPAIR SPECIALISTS","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,10.000000,4.000000,41.19%,0.000000,0.000000,
"CS1146","AUTOMOTIVE REPAIR SPECIALISTS","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,169.000000,39.000000,23.51%,24.270000,11.160000,45.98%
"CS1146","AUTOMOTIVE REPAIR SPECIALISTS","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,169.000000,39.000000,23.51%,24.270000,11.160000,45.98%
"CS1146","AUTOMOTIVE REPAIR SPECIALISTS","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1459","J.D.BYRIDER","170","MERCADO RICK","rmercado","Delco Power Steering Parts",600,0,0,50,0,0,1409.000000,370.000000,26.31%,949.950000,339.070000,35.69%
"CS1451","FOUNTAIN VALLEY CAR CARE INC","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,37.000000,1.000000,3.40%,159.820000,49.830000,31.18%
"CS1451","FOUNTAIN VALLEY CAR CARE INC","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,35.000000,20.000000,57.78%,30.450000,17.770000,58.36%
"CS1451","FOUNTAIN VALLEY CAR CARE INC","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,32.000000,14.000000,44.11%,76.030000,36.720000,48.30%
"CS1947","GUNNISON FOREIGN AND DOMESTIC","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1947","GUNNISON FOREIGN AND DOMESTIC","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DE1162","BROADWAY ESTATES CONOCO","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,105.000000,32.000000,31.14%,0.000000,0.000000,
"DE1162","BROADWAY ESTATES CONOCO","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,297.000000,129.000000,43.40%,460.840000,207.730000,45.08%
"DE1162","BROADWAY ESTATES CONOCO","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,390.000000,-3.000000,-0.79%,127.980000,47.440000,37.07%
"DE3622","RANDY'S TIRES & AUTOMOTIVE INC","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,86.000000,0.000000,-0.85%,-98.210000,-31.790000,32.37%
"DE3622","RANDY'S TIRES & AUTOMOTIVE INC","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,33.000000,11.000000,34.64%,0.000000,0.000000,
"DE1181","BILL'S AUTO SERVICE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,297.000000,11.000000,4.02%,162.850000,55.160000,33.87%
"DE1181","BILL'S AUTO SERVICE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,4.000000,1.000000,44.58%,0.000000,0.000000,
"DE3808","SOUTHWEST AUTOMOTIVE 4X4","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3808","SOUTHWEST AUTOMOTIVE 4X4","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,293.000000,29.000000,9.94%,74.030000,43.530000,58.80%
"DE2755","LEO'S AUTO","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,117.000000,30.000000,25.79%,107.280000,25.920000,24.16%
"DE2755","LEO'S AUTO","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,290.000000,6.000000,2.26%,645.800000,238.220000,36.89%
"DE1612","EAGLE AUTOMOTIVE GROUP","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,81.000000,35.000000,43.48%,381.010000,175.140000,45.97%
"DE2771","LAKEWOOD LUBE & REPAIR","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE2771","LAKEWOOD LUBE & REPAIR","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,123.000000,49.000000,40.42%,304.260000,135.640000,44.58%
"DE2771","LAKEWOOD LUBE & REPAIR","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,260.000000,-7.000000,-2.88%,151.930000,53.660000,35.32%
"DE3778","SOUTHEAST AUTO","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3778","SOUTHEAST AUTO","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,54.000000,2.000000,5.39%,0.000000,0.000000,
"WE3773","TILDEN CAR CARE - DENVER","160","MORRISON JR","dmorrison","rotatingelectric",4000,1400,35%,333,116.666666667,35%,58.000000,4.000000,8.29%,80.750000,40.810000,50.54%
"WE3773","TILDEN CAR CARE - DENVER","160","MORRISON JR","dmorrison","splash",1000,450,45%,83,37.5,45%,61.000000,8.000000,13.63%,0.000000,0.000000,
"WE3773","TILDEN CAR CARE - DENVER","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,114.000000,51.000000,44.72%,235.080000,106.100000,45.13%
"DV1240","CARS COMPLETE AUTO","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,312.000000,8.000000,2.74%,124.040000,91.810000,74.02%
"DV1240","CARS COMPLETE AUTO","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"WE3721","SCHNEIDER TUNE UP & SERVICE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,213.000000,-6.000000,-2.87%,95.030000,61.240000,64.44%
"WE3721","SCHNEIDER TUNE UP & SERVICE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,13.000000,4.000000,35.77%,0.000000,0.000000,
"DV3875","TILDEN CAR CARE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DV3875","TILDEN CAR CARE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,41.000000,6.000000,16.04%,-163.990000,-52.800000,32.20%
"DE3798","ADDISON AUTO CENTER","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,11.000000,1.000000,16.56%,0.000000,0.000000,
"DE3798","ADDISON AUTO CENTER","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE1932","SOUTHPARK TIRE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,349.000000,35.000000,10.15%,-390.140000,-170.740000,43.76%
"DE1932","SOUTHPARK TIRE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE1453","DETTMER AUTOMOTIVE,INC.","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1453","DETTMER AUTOMOTIVE,INC.","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"WE2501","DOWNING STREET GARAGE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"WE2501","DOWNING STREET GARAGE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,0.000000,,0.000000,0.000000,
"DE2493","K-MOTION AUTO SERVICE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,213.000000,19.000000,9.23%,176.710000,73.850000,41.79%
"DE2493","K-MOTION AUTO SERVICE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,25.000000,9.000000,36.11%,50.000000,27.800000,55.60%
"DE1606","ENGLEWOOD AUTO REPAIR &SERVICE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE1606","ENGLEWOOD AUTO REPAIR &SERVICE","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,28.000000,11.000000,39.95%,0.000000,0.000000,
"DE1606","ENGLEWOOD AUTO REPAIR &SERVICE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,63.000000,2.000000,3.87%,0.000000,0.000000,
"DE1488","DAVIS REPAIR","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,13.000000,4.000000,34.82%,29.990000,12.650000,42.18%
"DE1488","DAVIS REPAIR","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,81.000000,3.000000,3.96%,12.500000,23.150000,185.20%
"DE1488","DAVIS REPAIR","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3691","ROCCO'S AUTOMOTIVE INC.","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,96.000000,40.000000,42.35%,178.320000,75.240000,42.19%
"DE3691","ROCCO'S AUTOMOTIVE INC.","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3691","ROCCO'S AUTOMOTIVE INC.","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,108.000000,8.000000,7.68%,0.000000,0.000000,
"DE2301","JFR & ASSOCIATES","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,172.000000,63.000000,36.70%,327.400000,119.990000,36.65%
"DE2301","JFR & ASSOCIATES","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,56.000000,26.000000,46.47%,67.020000,40.320000,60.16%
"DE2301","JFR & ASSOCIATES","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,77.000000,13.000000,17.56%,249.810000,68.590000,27.46%
"DE3781","SOUTH GLENN CONOCO","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,0.000000,,0.000000,0.000000,
"DE3781","SOUTH GLENN CONOCO","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE2014","GREG'S GARAGE,INC.","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,0.000000,47.93%,0.000000,0.000000,
"DE2014","GREG'S GARAGE,INC.","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,14.000000,4.000000,28.22%,0.000000,0.000000,
"DE2866","MEINEKE DISCOUNT MUFFLER #739","160","MORRISON JR","dmorrison","Meineke",5004,0,0,417,0,0,28.000000,10.000000,36.28%,0.000000,0.000000,
"DE3690","RIVERA'S CHATFIELD AUTO","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,82.000000,37.000000,45.91%,69.950000,32.160000,45.98%
"DE1638","ELDER AUTO INC.","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,239.000000,78.000000,32.68%,43.900000,12.760000,29.07%
"DE1638","ELDER AUTO INC.","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,613.000000,31.000000,5.14%,545.280000,157.610000,28.90%
"DE1638","ELDER AUTO INC.","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3856","THE LUBE SHOP","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3856","THE LUBE SHOP","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,0.000000,,0.000000,0.000000,
"FT1170","ERNIE'S AUTO SERVICE","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,72.000000,28.000000,39.64%,92.080000,37.240000,40.44%
"FT1170","ERNIE'S AUTO SERVICE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,61.000000,12.000000,20.79%,0.000000,0.000000,
"FT1170","ERNIE'S AUTO SERVICE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE1816","SWIFT AUTOMOTIVE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,125.000000,-13.000000,-10.91%,0.000000,0.000000,
"DE1816","SWIFT AUTOMOTIVE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3316","PRIDEMORE LLC DBA PRIDE","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,0.000000,0.000000,,0.000000,0.000000,
"DE3316","PRIDEMORE LLC DBA PRIDE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3316","PRIDEMORE LLC DBA PRIDE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1168","B'S AUTO INC.","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE1168","B'S AUTO INC.","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,14.000000,-12.000000,-88.89%,0.000000,0.000000,
"DE1176","BUCHTEL MOTORS","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,58.000000,26.000000,45.41%,284.170000,125.510000,44.17%
"DE2903","MEINEKE DISCOUNT MUFFLER","160","MORRISON JR","dmorrison","Meineke",5004,0,0,417,0,0,0.000000,0.000000,,0.000000,0.000000,
"DE1030","ASTRO AUTOMOTIVE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,79.000000,5.000000,6.73%,0.000000,0.000000,
"DE1030","ASTRO AUTOMOTIVE","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,13.000000,5.000000,43.56%,0.000000,0.000000,
"DE1030","ASTRO AUTOMOTIVE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"FT1178","FUELTEK CONVERSION CORP","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,29.000000,-1.000000,-5.61%,0.000000,0.000000,
"FT1178","FUELTEK CONVERSION CORP","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE2855","THE MAINTENANCE SHOPPE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,-25.000000,,0.000000,0.000000,
"DE2855","THE MAINTENANCE SHOPPE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE1459","COX AUTOMOTIVE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,26.000000,1.000000,5.57%,0.000000,0.000000,
"DE1459","COX AUTOMOTIVE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE1459","COX AUTOMOTIVE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,26.000000,1.000000,5.57%,0.000000,0.000000,
"DE2024","HARTMAN AUTOMOTIVE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,35.000000,-8.000000,-24.53%,96.030000,34.610000,36.04%
"DE2024","HARTMAN AUTOMOTIVE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3733","SOUTH DENVER AUTO","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,493.000000,23.000000,4.74%,452.030000,160.970000,35.61%
"WE1119","AUTOTAILOR","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"WE1119","AUTOTAILOR","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,78.000000,-15.000000,-19.76%,572.390000,197.810000,34.56%
"WE1119","AUTOTAILOR","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,93.000000,38.000000,41.06%,114.440000,36.910000,32.25%
"DE2904","ASIAN AUTO INC DBA MOTOR TECH","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,90.000000,33.000000,36.95%,0.000000,0.000000,
"FT1195","TILDEN CAR CARE ENGLEWOOD","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"FT1195","TILDEN CAR CARE ENGLEWOOD","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,147.000000,-28.000000,-19.36%,429.570000,143.230000,33.34%
"FT1195","TILDEN CAR CARE ENGLEWOOD","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,0.000000,0.000000,,29.600000,10.290000,34.76%
"DE1614","EAGLE AUTOMOTIVE","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,0.000000,0.000000,,0.000000,0.000000,
"DE2897","MASTERTEK'S AUTO REPAIR &","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,0.000000,,0.000000,0.000000,
"DE2897","MASTERTEK'S AUTO REPAIR &","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,9.000000,3.000000,32.11%,0.000000,0.000000,
"DE1305","COMMUNITY AUTO REPAIR","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,68.000000,9.000000,13.80%,574.030000,194.090000,33.81%
"DE1305","COMMUNITY AUTO REPAIR","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,-1.000000,,181.480000,90.640000,49.94%
"DE2072","HOMETOWN TIRE PROS & SERVICE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE2072","HOMETOWN TIRE PROS & SERVICE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,0.000000,,0.000000,0.000000,
"DE2072","HOMETOWN TIRE PROS & SERVICE","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,36.000000,14.000000,40.57%,0.000000,0.000000,
"DE1642","FRONT RANGE FLEET AND AUTO","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,74.000000,3.000000,5.03%,351.240000,104.330000,29.70%
"DE1642","FRONT RANGE FLEET AND AUTO","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE3320","PRIDE AUTO CARE","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,4.000000,1.000000,38.53%,0.000000,0.000000,
"DE1050","AXIS AUTOMOTIVE & MACHINE","160","MORRISON JR","dmorrison","rotatingelectric",3996,1398.6,35%,333,116.55,35%,0.000000,0.000000,,100.660000,28.080000,27.90%
"DE1050","AXIS AUTOMOTIVE & MACHINE","160","MORRISON JR","dmorrison","splash",996,448.2,45%,83,37.35,45%,0.000000,0.000000,,0.000000,0.000000,
"DE2914","MY AUTO SERVICE CENTER","160","MORRISON JR","dmorrison","BRAKES A4NC04G",6000,2100,35%,500,175,35%,51.000000,18.000000,35.77%,144.800000,57.160000,39.48%
"DV1314","COCAL LANDSCAPE CONSTRUCTION","173","PANTUSO (FLEET) STEVE","spantuso","BRAKES A4FCO4E",2400,0,0,200,0,0,327.000000,66.000000,20.16%,531.800000,182.300000,34.28%
"CS1610","EL PASO COUNTY SHERIFF","173","PANTUSO (FLEET) STEVE","spantuso","BRAKES A4FCO4E",2400,0,0,200,0,0,53.000000,9.000000,18.13%,0.000000,0.000000,
"DE1336","CITY OF GREENWOOD VILLAGE","173","PANTUSO (FLEET) STEVE","spantuso","BRAKES A4FCO4E",4200,0,0,350,0,0,132.000000,38.000000,29.14%,57.990000,14.500000,25.00%
